rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
2,2,128,0.0003,12.4536,1178.132,9.315,0.6212077962941137,4.0,0.6045665740966797,0.6985294117647058,0.8193832599118943,0.6496,628.059,6.157,11179266,8192
2,2,128,0.0001,12.358,1187.243,9.387,0.63583387177566,4.0,0.6234804391860962,0.6838235294117647,0.8122270742358079,0.6806,599.51,5.878,11179266,8192
2,2,128,5e-05,12.3692,1186.169,9.378,0.6412223289752829,4.0,0.6290901303291321,0.6838235294117647,0.8122270742358079,0.8244,494.884,4.852,11179266,8192
2,2,128,3e-05,12.3567,1187.375,9.388,0.6446212900095972,4.0,0.633204460144043,0.6838235294117647,0.8122270742358079,0.6624,615.969,6.039,11179266,8192
2,4,8,0.0003,29.2508,501.593,62.767,0.5715843898798126,4.0,0.5457137227058411,0.7475490196078431,0.8377952755905512,0.9479,430.425,53.803,11179266,8192
2,4,8,0.0001,29.8259,491.922,61.557,0.5874252734880302,4.0,0.5669940710067749,0.7083333333333334,0.8143525741029641,0.8347,488.782,61.098,11179266,8192
2,4,8,5e-05,29.4601,498.029,62.322,0.6056666654698989,4.0,0.5882592797279358,0.7058823529411765,0.8153846153846154,0.8728,467.448,58.431,11179266,8192
2,4,8,3e-05,29.5539,496.449,62.124,0.6206022939910556,4.0,0.6053130030632019,0.6936274509803921,0.8169838945827232,0.9918,411.362,51.42,11179266,8192
2,4,16,0.0003,17.0678,859.633,53.903,0.5650151128354279,4.0,0.5323981642723083,0.7524509803921569,0.8399366085578447,0.7107,574.047,36.581,11179266,8192
2,4,16,0.0001,17.2792,849.112,53.243,0.5926477681035581,4.0,0.5602762699127197,0.7156862745098039,0.8226299694189603,0.7363,554.12,35.312,11179266,8192
2,4,16,5e-05,17.1958,853.233,53.501,0.6152800850246264,4.0,0.5974546670913696,0.696078431372549,0.8171091445427728,0.7894,516.84,32.936,11179266,8192
2,4,16,3e-05,17.4517,840.722,52.717,0.6272319627844769,4.0,0.6122729182243347,0.6911764705882353,0.8157894736842105,0.7213,565.61,36.044,11179266,8192
2,4,32,0.0003,13.2571,1106.73,34.698,0.5700672978940218,4.0,0.5415335893630981,0.7426470588235294,0.8356807511737089,0.662,616.303,19.637,11179266,8192
2,4,32,0.0001,13.419,1093.375,34.28,0.6034772789996603,4.0,0.5793514847755432,0.7009803921568627,0.8128834355828221,0.6622,616.117,19.631,11179266,8192
2,4,32,5e-05,13.2919,1103.826,34.607,0.6237723972486413,4.0,0.6086812019348145,0.6936274509803921,0.8169838945827232,0.6596,618.511,19.707,11179266,8192
2,4,32,3e-05,13.2644,1106.12,34.679,0.631908715289572,4.0,0.6190711259841919,0.6838235294117647,0.8122270742358079,0.6618,616.495,19.643,11179266,8192
2,4,64,0.0003,12.7017,1155.125,18.265,0.5811712988491716,4.0,0.5430518984794617,0.7352941176470589,0.8317757009345794,0.6516,626.138,10.743,11179266,8192
2,4,64,0.0001,12.5919,1165.193,18.425,0.6178956525079136,4.0,0.5988953709602356,0.6911764705882353,0.8141592920353983,0.6332,644.303,11.054,11179266,8192
2,4,64,5e-05,12.615,1163.064,18.391,0.6318821084910425,4.0,0.6184259057044983,0.6838235294117647,0.8122270742358079,0.6496,628.035,10.775,11179266,8192
2,4,64,3e-05,12.9296,1134.764,17.943,0.6364279122188173,4.0,0.6236799359321594,0.6838235294117647,0.8122270742358079,0.6593,618.833,10.617,11179266,8192
2,4,128,0.0003,12.5601,1168.146,9.236,0.6017206126245959,4.0,0.5722631812095642,0.7107843137254902,0.8212121212121212,0.64,637.513,6.25,11179266,8192
2,4,128,0.0001,12.343,1188.693,9.398,0.629327050570784,4.0,0.6158351302146912,0.6838235294117647,0.8122270742358079,0.6615,616.75,6.047,11179266,8192
